run,relative_s,error_m
max/run03,225.48370118141096,0.8049656919419096
max/run03,225.58370118141096,0.9380695456249448
max/run03,225.68370118141095,1.004317483873451
max/run03,225.78370118141095,1.0800804982223189
max/run03,225.88370118141094,1.0830158869190771
max/run03,225.98370118141096,1.1089375525639371
max/run03,226.28370118141095,0.9896673060500988
max/run03,226.38370118141094,0.9118623454525828
max/run03,226.48370118141094,0.8687846030383475
max/run03,226.58370118141096,0.8609443659846694
max/run03,226.68370118141095,0.800711519103475
max/run03,226.78370118141095,0.8726226250540069
max/run03,226.88370118141094,0.8217712132738048
max/run03,226.98370118141094,0.8895847022085558
max/run03,227.08370118141096,0.8755015736677559
max/run03,227.18370118141095,0.9605382315603851
max/run03,227.28370118141095,1.0409235934861432
max/run03,227.38370118141094,0.9580082702145838
max/run03,227.48370118141094,0.9806067505275671
max/run03,227.58370118141096,0.9258157431097865
max/run03,227.68370118141095,0.900866303707651
max/run03,227.78370118141095,0.865787753264881
max/run03,228.08370118141096,0.6413528630110744
max/run03,228.18370118141095,0.6030038833170299
max/run03,228.28370118141095,0.585474693358316
max/run03,228.38370118141094,0.6213062535542627
max/run03,228.48370118141094,0.6130941292366417
max/run03,228.58370118141093,0.5991468297017714
max/run03,228.68370118141095,0.6634553663835459
max/run03,228.78370118141095,0.7035456204395977
max/run03,228.88370118141094,0.7215611737527663
max/run03,228.98370118141094,0.7077844098426319
max/run03,229.08370118141093,0.7266968304682081
max/run03,229.18370118141095,0.7360679978614876
max/run03,229.28370118141095,0.6996427473530599
max/run03,229.38370118141094,0.7308220002573891
max/run03,229.48370118141094,0.6964672152999015
max/run03,229.58370118141093,0.7317054992582149
max/run03,229.68370118141092,0.6980626608613225
max/run03,229.98370118141094,0.651075488377485
max/run03,230.08370118141093,0.6815746482436481
max/run03,230.18370118141092,0.6567244901697261
max/run03,230.48370118141094,0.6814877511394454
max/run03,230.58370118141093,0.676889699555921
max/run03,230.68370118141092,0.645716299094463
max/run03,230.78370118141095,0.6978991191973897
max/run03,230.88370118141094,0.6774133445720618
max/run03,230.98370118141094,0.7263283966096795
max/run03,231.28370118141095,0.7431976886524405
max/run03,231.38370118141094,0.7952417447016048
max/run03,231.48370118141094,0.8505186236680987
max/run03,231.58370118141093,0.9075274234202955
max/run03,231.68370118141092,0.9750460540745101
max/run03,231.78370118141092,1.0265948344595501
max/run03,231.88370118141094,1.107357553006915
max/run03,231.98370118141094,1.1085729337337469
max/run03,232.08370118141093,1.1376935976009894
max/run03,232.18370118141092,1.1817653128425207
max/run03,232.28370118141092,1.1531882699469593
max/run03,232.38370118141094,1.2348560021392243
max/run03,232.48370118141094,1.2360371942871182
max/run03,232.58370118141093,1.2969153774792388
max/run03,232.68370118141092,1.2429775751544156
max/run03,232.78370118141092,1.240866120625249
max/run03,232.8837011814109,1.3051635968664825
max/run03,232.98370118141094,1.4006916422369446
max/run03,233.28370118141092,1.3370604257478444
max/run03,233.48370118141094,1.2243547433140822
max/run03,233.58370118141093,1.091054343202149
max/run03,233.68370118141092,0.9843207257224712
max/run03,233.98370118141094,0.649383006727802
max/run03,234.08370118141093,0.5496720449072077
max/run03,234.18370118141092,0.46454422617851904
max/run03,234.48370118141094,0.4855372903987209
max/run03,234.58370118141093,0.5440327347235533
max/run03,234.68370118141092,0.6185717601379138
max/run03,234.78370118141092,0.6441440849303709
max/run03,234.8837011814109,0.6613536767016863
max/run03,234.9837011814109,0.683981061247507
max/run03,235.08370118141093,0.7133136381795706
max/run03,235.18370118141092,0.7268267040571904
max/run03,235.28370118141092,0.7080040020905249
max/run03,235.3837011814109,0.6646933902750046
max/run03,235.4837011814109,0.6743240800178827
max/run03,235.58370118141093,0.6621855064495712
max/run03,235.68370118141092,0.6577585727560924
max/run03,235.78370118141092,0.626453757449089
max/run03,235.8837011814109,0.6137407381754123
max/run03,235.9837011814109,0.5509207751122973
max/run03,236.0837011814109,0.5078998563294969
max/run03,236.18370118141092,0.4530063257881207
max/run03,236.28370118141092,0.40294098111755394
max/run03,236.3837011814109,0.3490954532147293
max/run03,236.4837011814109,0.3312341991563799
max/run03,236.5837011814109,0.30898501534814266
max/run03,236.68370118141092,0.3136628814003024
max/run03,236.78370118141092,0.30292174518584314
max/run03,236.8837011814109,0.3084432038065383
max/run03,236.9837011814109,0.30245290120150403
max/run03,237.0837011814109,0.2739221073674712
max/run03,237.3837011814109,0.29136851230197675
max/run03,237.4837011814109,0.2841128950967233
max/run03,237.5837011814109,0.2922239484287866
max/run03,237.68370118141092,0.2862425120254465
max/run03,237.78370118141092,0.2844434846137793
max/run03,237.8837011814109,0.2882348656999966
max/run03,237.9837011814109,0.2859090512097535
max/run03,238.0837011814109,0.2787189053095811
max/run03,238.1837011814109,0.26872985211824263
max/run03,238.28370118141092,0.2700986109677505
max/run03,238.3837011814109,0.2733171943364946
max/run03,238.4837011814109,0.2739200599402263
max/run03,238.5837011814109,0.27465110760001155
max/run03,238.6837011814109,0.2575283291910323
max/run03,239.2837011814109,0.19440054113415203
max/run03,239.3837011814109,0.17934280148361836
max/run03,239.4837011814109,0.1518857959881266
max/run03,239.5837011814109,0.13413785654903496
max/run03,240.0837011814109,0.13817564269802257
max/run03,240.1837011814109,0.14683288038793788
max/run03,240.2837011814109,0.15780656424361225
max/run03,240.3837011814109,0.1762889571213705
max/run03,240.6837011814109,0.3389839874572007
max/run03,240.7837011814109,0.3888759831846486
max/run03,241.2837011814109,0.6196880222899213
max/run03,241.38370118141088,0.6869991438348236
max/run03,241.5837011814109,0.7825714908113869
max/run03,241.6837011814109,0.8058444840522552
max/run03,241.7837011814109,0.8304103062179824
max/run03,242.5837011814109,1.0580045382596983
max/run03,242.7837011814109,0.9989088693931824
max/run03,242.88370118141088,0.9857466587896226
max/run03,242.98370118141088,1.000907983737256
max/run03,243.2837011814109,1.093729726286809
max/run03,243.38370118141088,1.0379369354057852
max/run03,243.48370118141088,1.046284104222729
max/run03,243.5837011814109,0.9864085585758624
max/run03,243.6837011814109,0.9506587719027232
max/run03,243.7837011814109,0.9641140804721626
max/run03,243.88370118141088,0.9220602477384505
max/run03,243.98370118141088,0.8846173739563654
max/run03,244.0837011814109,0.7761929404875266
max/run03,244.1837011814109,0.7996392853159623
max/run03,244.6837011814109,0.7222724313711164
max/run03,244.7837011814109,0.6986433446456141
max/run03,244.88370118141088,0.676575610599962
max/run03,244.98370118141088,0.6372240583231878
max/run03,245.08370118141087,0.6512071327174096
max/run03,245.1837011814109,0.6593688736612053
max/run03,245.2837011814109,0.6156969643727387
max/run03,245.38370118141088,0.5292236293562032
max/run03,245.58370118141087,0.4721773326639207
max/run03,245.68370118141087,0.4595464597466583
max/run03,245.7837011814109,0.5730377230276761
max/run03,245.88370118141088,0.6871459360058175
max/run03,245.98370118141088,0.7838246101490105
max/run03,246.2837011814109,1.0669598730433258
max/run03,246.38370118141088,1.0526490685454084
max/run03,246.48370118141088,1.0430378504662676
max/run03,246.58370118141087,1.0544848961910056
max/run03,246.68370118141087,1.0783711657879522
max/run03,246.7837011814109,1.0910646375611792
max/run03,246.88370118141088,1.1043483115637864
max/run03,246.98370118141088,1.0826732526688856
max/run03,247.58370118141087,0.7827665307228788
max/run03,247.68370118141087,0.7404126678233718
max/run03,247.78370118141086,0.69901306353713
max/run03,247.88370118141088,0.6412928928935512
max/run03,247.98370118141088,0.5708989997002705
max/run03,248.08370118141087,0.5657841105703334
max/run03,248.18370118141087,0.5278990464335624
max/run03,248.48370118141088,0.5330887381604114
max/run03,248.58370118141087,0.5811505542357984
max/run03,248.68370118141087,0.5964087102108708
max/run03,248.98370118141088,0.780288308214138
max/run03,249.08370118141087,0.7662168988258301
max/run03,249.18370118141087,0.8076408685103854
max/run03,249.28370118141086,0.833014262162096
max/run03,249.58370118141087,0.8765666448702559
max/run03,249.68370118141087,0.9438696984129435
max/run03,249.78370118141086,0.9102332181104213
max/run03,249.88370118141086,0.9693729675895798
max/run03,249.98370118141088,0.905921431965473
max/run03,250.08370118141087,0.8778369833260168
max/run03,250.38370118141086,0.859583125003037
max/run03,250.48370118141088,0.8372709245114343
max/run03,250.58370118141087,0.8318921653687228
max/run03,250.68370118141087,0.7760291853393266
max/run03,250.78370118141086,0.8372896395298968
max/run03,250.88370118141086,0.8173575202583216
max/run03,250.98370118141082,0.8994089538387272
max/run03,251.08370118141085,0.8763221935511474
max/run03,251.18370118141087,0.87069046839308
max/run03,251.28370118141083,0.7777780707132098
max/run03,251.38370118141086,0.5768192903259045
max/run03,252.18370118141087,0.571434640946015
max/run03,252.28370118141083,0.6341629928357769
max/run03,284.68370118141075,0.37123788081184317
max/run03,284.7837011814107,0.376138055331226
max/run03,284.88370118141074,0.3824413895012659
max/run03,284.98370118141077,0.37540629884551796
max/run03,285.08370118141073,0.37268220824746817
max/run03,285.18370118141075,0.3716315236715909
max/run03,285.2837011814107,0.3614057128530514
max/run03,285.48370118141077,0.3805955771192912
max/run03,285.58370118141073,0.3877123063862987
max/run03,285.68370118141075,0.4017228596322504
max/run03,285.7837011814107,0.41380551601891236
max/run03,285.88370118141074,0.43555340870839454
max/run03,286.68370118141075,0.502290805904622
max/run03,286.7837011814107,0.4911711000438236
max/run03,286.88370118141074,0.46762281366340747
max/run03,286.9837011814107,0.44746794313299787
max/run03,287.08370118141073,0.444070656400707
max/run03,287.18370118141075,0.439771887858645
max/run03,287.68370118141075,0.4746535656212427
max/run03,287.7837011814107,0.5148770605223366
max/run03,287.88370118141074,0.5314170564869264
max/run03,287.9837011814107,0.5280457690613002
max/run03,288.08370118141073,0.5736225076647894
max/run03,288.18370118141075,0.5935040196890072
max/run03,288.2837011814107,0.5853620005482337
max/run03,288.38370118141074,0.5764209909237015
max/run03,289.2837011814107,0.6139183300187718
max/run03,289.38370118141074,0.6203656788921236
max/run03,289.7837011814107,0.6099941874868109
max/run03,290.08370118141073,0.5255193612660058
max/run03,290.1837011814107,0.4682316091812128
max/run03,290.9837011814107,0.42429339508536523
max/run03,291.38370118141074,0.5343909195105077
max/run03,291.4837011814107,0.5463259798679945
max/run03,291.58370118141073,0.5751020580631666
max/run03,291.6837011814107,0.5889031237438628
max/run03,291.7837011814107,0.568207905350368
max/run03,291.88370118141074,0.556916940840962
max/run03,291.9837011814107,0.5637042505276106
max/run03,292.08370118141073,0.5374048621938827
max/run03,292.1837011814107,0.5312790415849818
max/run03,292.2837011814107,0.5102814141627845
max/run03,292.7837011814107,0.37979138778118415
max/run03,292.8837011814107,0.3307757888056304
max/run03,292.9837011814107,0.396034893270859
max/run03,293.08370118141073,0.36089287590834707
max/run03,293.1837011814107,0.32947040245860487
max/run03,293.2837011814107,0.3347663546537049
max/run03,293.3837011814107,0.3181963716570718
max/run03,293.4837011814107,0.3388963171718054
max/run03,293.58370118141073,0.34584827250000955
max/run03,311.78370118141066,0.621978426370646
max/run03,311.88370118141063,0.6200441745809336
max/run03,311.98370118141065,0.6264639029494797
max/run03,312.0837011814106,0.6303433475179558
max/run03,312.38370118141063,0.6466431129009911
max/run03,312.48370118141065,0.6539247220942033
max/run03,312.78370118141066,0.6924633708241075
max/run03,312.88370118141063,0.6950022114687456
max/run03,313.68370118141064,1.3283400950595476
max/run03,313.78370118141066,1.4548524957312057
max/run03,313.88370118141063,1.5783302960344403
max/run03,313.98370118141065,1.669894592363497
max/run03,314.0837011814106,1.6998781851723985
max/run03,314.18370118141064,1.7231510503092433
max/run03,314.28370118141066,1.7677268055334163
max/run03,314.38370118141063,1.8587895016460505
max/run03,314.48370118141065,1.8986561797736208
max/run03,314.5837011814106,1.9590806411449584
max/run03,315.28370118141066,1.6179618577550334
max/run03,315.38370118141063,1.5667809917102515
max/run03,315.48370118141065,1.5418359813090161
max/run03,315.68370118141064,1.3464790402372273
max/run03,315.98370118141065,1.0537594946187518
max/run03,316.0837011814106,1.0190913288321795
max/run03,316.18370118141064,0.9422734355472632
max/run03,316.2837011814106,0.8726352070123778
max/run03,316.38370118141063,0.7907506551068226
max/run03,316.7837011814106,0.6830435868110182
max/run03,317.0837011814106,0.6417176884559834
max/run03,317.18370118141064,0.6024894552979624
max/run03,317.2837011814106,0.542194789399684
max/run03,317.38370118141063,0.505005323056873
max/run03,317.48370118141065,0.439118018614976
max/run03,317.5837011814106,0.3981901602699142
max/run03,317.68370118141064,0.4551983508527842
max/run03,317.7837011814106,0.47301146544470896
max/run03,317.88370118141063,0.546723777867758
max/run03,317.98370118141065,0.5588332250454763
max/run03,318.2837011814106,0.536921422546832
max/run03,318.38370118141063,0.4876357831803318
max/run03,318.4837011814106,0.5245421899054141
max/run03,318.7837011814106,0.4549188213830923
max/run03,318.88370118141063,0.4700172663577818
max/run03,318.9837011814106,0.47873311848203237
max/run03,319.0837011814106,0.4590407785945422
max/run03,319.18370118141064,0.46186417965222976
max/run03,319.2837011814106,0.5249788696933806
max/run03,319.38370118141063,0.5696123273063765
max/run03,319.4837011814106,0.5573452692484355
max/run03,319.5837011814106,0.6487167171094252
max/run03,319.88370118141063,0.747987852420869
max/run03,320.18370118141064,0.7529956116311396
max/run03,320.4837011814106,0.7378222251288207
max/run03,320.7837011814106,0.7059546301799117
max/run03,320.88370118141063,0.7023406380965803
max/run03,320.9837011814106,0.6899937018226332
max/run03,321.0837011814106,0.6701561827166136
max/run03,321.18370118141064,0.6770889988739549
max/run03,321.2837011814106,0.6232432967444187
max/run03,321.38370118141063,0.5773709675092568
max/run03,321.4837011814106,0.5967658139054888
max/run03,321.5837011814106,0.565232395491407
max/run03,321.68370118141064,0.5415140736094566
max/run03,321.9837011814106,0.6953422045340224
max/run03,322.0837011814106,0.6974221293573677
max/run03,322.1837011814106,0.7184472988133979
max/run03,322.2837011814106,0.7537532577463524
max/run03,322.38370118141063,0.7475870788561952
max/run03,322.4837011814106,0.7615571614159625
max/run03,322.5837011814106,0.7559251684893348
max/run03,322.6837011814106,0.7391298571248657
max/run03,322.7837011814106,0.7374633692450604
max/run03,322.9837011814106,0.6943166171186886
max/run03,323.0837011814106,0.6738186410234819
max/run03,323.1837011814106,0.6505882588113338
max/run03,323.2837011814106,0.6421890350969861
max/run03,323.38370118141063,0.6450194973237137
max/run03,323.5837011814106,0.6679829521963021
max/run03,323.7837011814106,0.7227321086826981
max/run03,323.88370118141063,0.7497975065860571
max/run03,323.9837011814106,0.7518277224122835
max/run03,324.0837011814106,0.7356866158864154
max/run03,324.1837011814106,0.7369305750651415
max/run03,324.4837011814106,0.7314803863937218
max/run03,324.6837011814106,0.6971008163025926
max/run03,324.7837011814106,0.6891027639317261
max/run03,324.8837011814106,0.6719469133294144
max/run03,324.9837011814106,0.6592981036346148
max/run03,325.0837011814106,0.6396847701276671
max/run03,325.5837011814106,0.6990390045442879
max/run03,325.6837011814106,0.7093101670610408
max/run03,325.8837011814106,0.6966817030606517
max/run03,325.9837011814106,0.7344477948477346
max/run03,326.0837011814106,0.7783687383927617
max/run03,326.1837011814106,0.8303846666656632
max/run03,326.7837011814106,0.9704724132970295
max/run03,326.8837011814106,0.9854568575356093
max/run03,326.9837011814106,0.9977605146057027
max/run03,327.0837011814106,1.0058145258276603
max/run03,327.1837011814106,1.0361244517165165
max/run03,327.2837011814106,1.0310083345665684
max/run03,327.3837011814106,1.0333213892879738
max/run03,327.4837011814106,0.9978029557854068
max/run03,327.5837011814106,0.9778955548397165
max/run03,327.6837011814106,0.974187063313138
max/run03,327.8837011814106,0.9846382429348098
max/run03,328.2837011814106,1.0196477221171
max/run03,328.3837011814106,1.0336560756485111
max/run03,328.8837011814106,1.0883123684667733
max/run03,328.9837011814106,1.0689111715644224
max/run03,329.08370118141056,1.06115554744186
max/run03,329.1837011814106,1.0556738638254963
max/run03,329.2837011814106,1.033483182703242
max/run03,329.3837011814106,1.0394130783202429
max/run03,329.4837011814106,1.0543960384735545
max/run03,329.58370118141056,1.0763725736960017
max/run03,329.6837011814106,1.0953187522346748
max/run03,329.7837011814106,1.1046905590601008
max/run03,329.8837011814106,1.1203025874706338
max/run03,329.9837011814106,1.1519805259357208
max/run03,330.08370118141056,1.152841117081781
max/run03,330.1837011814106,1.1530316746632947
max/run03,330.2837011814106,1.1646988712362214
max/run03,330.3837011814106,1.1773427252993778
max/run03,330.4837011814106,1.1719378086054888
max/run03,330.58370118141056,1.1777423394190956
max/run03,330.6837011814106,1.192008732575477
max/run03,330.7837011814106,1.1911950501356277
max/run03,330.8837011814106,1.2517626840667264
max/run03,330.9837011814106,1.2390903506852702
max/run03,331.08370118141056,1.237637077146628
max/run03,331.1837011814106,1.2232878351128833
max/run03,331.28370118141055,1.2135828616820687
max/run03,331.3837011814106,1.272598220249846
max/run03,331.4837011814106,1.2709744838157035
max/run03,331.58370118141056,1.2873708914399529
max/run03,331.8837011814106,1.4132479118884638
max/run03,332.1837011814106,1.4175845649469614
max/run03,332.28370118141055,1.423956535300172
max/run03,332.3837011814106,1.4105077196758151
max/run03,332.6837011814106,1.525026122502373
max/run03,332.78370118141055,1.5252570386660649
max/run03,333.1837011814106,1.480357402111663
max/run03,333.28370118141055,1.4296026151664363
max/run03,333.3837011814106,1.403945310849429
max/run03,333.4837011814106,1.476701838591224
max/run03,333.58370118141056,1.4644493868968145
max/run03,333.6837011814106,1.4369219125721735
max/run03,333.78370118141055,1.4262313257129067
max/run03,333.8837011814106,1.427980342802666
max/run03,333.9837011814106,1.417290530077798
max/run03,334.08370118141056,1.406640148713354
max/run03,334.1837011814106,1.3973956159865588
max/run03,334.28370118141055,1.3966888926465297
max/run03,334.3837011814106,1.4253754122228552
max/run03,334.78370118141055,1.4296688654354268
max/run03,334.8837011814106,1.424268642479951
max/run03,335.1837011814106,1.4475008136727712
max/run03,335.28370118141055,1.421335183441685
max/run03,335.3837011814106,1.4139870300650712
max/run03,335.48370118141054,1.4047367773713197
max/run03,336.08370118141056,1.2700822796816535
max/run03,336.1837011814106,1.2666598236223834
max/run03,336.28370118141055,1.2611839034852392
max/run03,336.3837011814106,1.249493535098614
max/run03,336.6837011814106,1.2468334281235107
max/run03,336.78370118141055,1.2678717320788115
max/run03,336.8837011814106,1.2757836182352231
max/run03,336.98370118141054,1.310907122887629
max/run03,337.08370118141056,1.3548442630470898
max/run03,337.3837011814106,1.387049594170976
max/run03,337.48370118141054,1.3827030170987733
max/run03,337.58370118141056,1.3610193759214941
max/run03,337.6837011814105,1.342552578693105
max/run03,337.78370118141055,1.3210774869965798
max/run03,337.8837011814106,1.2945892987886647
max/run03,337.98370118141054,1.2922698234220804
max/run03,338.08370118141056,1.3060261842129102
max/run03,338.1837011814105,1.3100228963631664
max/run03,338.28370118141055,1.3006417269688835
max/run03,338.3837011814106,1.2808715824708001
max/run03,338.48370118141054,1.2676750986942582
max/run03,338.58370118141056,1.2385613086340412
max/run03,338.98370118141054,1.103466023127619
max/run03,339.08370118141056,1.0508076161531346
max/run03,339.28370118141055,1.11308815927585
max/run03,339.3837011814106,1.154907870708896
max/run03,339.48370118141054,1.1681679967043672
max/run03,339.58370118141056,1.1907681144664468
max/run03,339.6837011814105,1.207712075869346
max/run03,339.78370118141055,1.2332864863115143
max/run03,339.8837011814106,1.2429907570407723
max/run03,340.1837011814105,1.2792263589598052
max/run03,340.28370118141055,1.2881566292270163
max/run03,340.3837011814106,1.2823409257441916
max/run03,340.48370118141054,1.255014429460967
max/run03,340.58370118141056,1.2423099955974588
max/run03,340.6837011814105,1.2650813713519131
max/run03,340.78370118141055,1.2965016527572994
max/run03,341.08370118141056,1.3227543683157708
max/run03,341.28370118141055,1.2395303014738621
max/run03,341.3837011814105,1.218232221341199
max/run03,341.48370118141054,1.2155655331466508
max/run03,341.58370118141056,1.2218932366232618
max/run03,341.6837011814105,1.2200470633909957
max/run03,341.78370118141055,1.2205484825367985
max/run03,341.8837011814105,1.2031450470260956
max/run03,342.1837011814105,1.1077901768979337
max/run03,342.28370118141055,1.0714438265573012
max/run03,342.3837011814105,1.0410228403053685
max/run03,342.48370118141054,1.0544550169301912
max/run03,343.1837011814105,1.1330331761493835
max/run03,343.28370118141055,1.1419493671369718
max/run03,343.3837011814105,1.1442858237700786
max/run03,343.6837011814105,1.1654242990448276
max/run03,343.78370118141055,1.1706701893399365
max/run03,343.8837011814105,1.1974538450775256
max/run03,343.98370118141054,1.2445500853128113
max/run03,344.0837011814105,1.2681985349089862
max/run03,344.1837011814105,1.2799717677923044
max/run03,344.28370118141055,1.2895929147711362
max/run03,344.3837011814105,1.2896924044931763
max/run03,344.48370118141054,1.3008521745926422
max/run03,344.5837011814105,1.3465932653881019
max/run03,344.6837011814105,1.3566761900896842
max/run03,344.78370118141055,1.3779274057135649
max/run03,344.8837011814105,1.4019816658622208
max/run03,344.98370118141054,1.4176282226824959
max/run03,345.0837011814105,1.4422784806039923
max/run03,345.1837011814105,1.4846972221622667
max/run03,345.28370118141055,1.5025132662580853
max/run03,345.3837011814105,1.5134537086390594
max/run03,345.48370118141054,1.5017895604953142
max/run03,345.5837011814105,1.55700797282321
max/run03,345.6837011814105,1.5538462153874752
max/run03,345.78370118141055,1.5471101060734334
max/run03,346.1837011814105,1.4914638420785453
max/run03,346.28370118141055,1.4724185196134747
max/run03,346.3837011814105,1.4519344521736923
max/run03,346.48370118141054,1.428247621918392
max/run03,346.5837011814105,1.3946960630153327
max/run03,346.6837011814105,1.3683417034605772
max/run03,346.78370118141055,1.3532289211635031
max/run03,346.8837011814105,1.347979842657026
max/run03,347.3837011814105,1.3415821092604059
max/run03,347.48370118141054,1.3368212225728606
max/run03,347.98370118141054,1.3139113663979707
max/run03,348.0837011814105,1.322963362558232
max/run03,348.1837011814105,1.3411543587820884
max/run03,348.2837011814105,1.3412535544007274
max/run03,348.3837011814105,1.3341414337472972
max/run03,348.48370118141054,1.3275699668085479
max/run03,348.5837011814105,1.322273607923953
max/run03,348.6837011814105,1.326029907498118
max/run03,348.7837011814105,1.33938023149503
max/run03,349.0837011814105,1.319123901684236
max/run03,349.1837011814105,1.3359855544236594
max/run03,349.2837011814105,1.3320456544985746
max/run03,349.3837011814105,1.3222041484773643
max/run03,349.48370118141054,1.314192712973449
max/run03,349.5837011814105,1.324320933825672
max/run03,349.6837011814105,1.3269986070814095
max/run03,349.7837011814105,1.3275390567167284
max/run03,349.8837011814105,1.3306190956477444
max/run03,350.2837011814105,1.3465139335697327
max/run03,350.5837011814105,1.3462555035739847
max/run03,350.6837011814105,1.3415274222535862
max/run03,351.1837011814105,1.3224055541707855
max/run03,370.58370118141045,1.6425957710181596
max/run03,370.6837011814104,1.6424473787204286
max/run03,370.78370118141044,1.6449766870145466
max/run03,370.88370118141046,1.6459262832996224
max/run03,370.9837011814104,1.643570684781745
max/run03,371.08370118141045,1.6425871291912253
max/run03,371.1837011814104,1.6407920010617798
max/run03,371.28370118141044,1.6373005813418977
max/run03,371.38370118141046,1.6377646589637127
max/run03,371.4837011814104,1.6381983615214235
max/run03,371.58370118141045,1.6399377122191703
max/run03,371.6837011814104,1.6360980712285011
max/run03,371.78370118141044,1.6362118940907142
max/run03,371.88370118141046,1.6343004645394124
max/run03,371.9837011814104,1.6287028926937315
max/run03,372.08370118141045,1.6274946196869766
max/run03,372.38370118141046,1.6335416246737993
max/run03,372.4837011814104,1.6322892154486164
max/run03,372.58370118141045,1.6332219680789148
max/run03,372.6837011814104,1.6327110097650694
max/run03,372.78370118141044,1.6322439183753783
max/run03,372.88370118141046,1.6301969102283531
max/run03,372.9837011814104,1.6333234615703318
max/run03,373.08370118141045,1.633116861599294
max/run03,373.1837011814104,1.6307254107732723
max/run03,373.28370118141044,1.6300045358668178
max/run03,373.3837011814104,1.6330526212090195
max/run03,373.6837011814104,1.6339343115927392
max/run03,373.78370118141044,1.6331275438828525
max/run03,373.8837011814104,1.6244975924636684
max/run03,373.9837011814104,1.6196487457445985
max/run03,374.08370118141045,1.6151613610731033
max/run03,374.1837011814104,1.617784220656289
max/run03,374.28370118141044,1.6209967236938767
max/run03,374.3837011814104,1.6210915368016217
max/run03,374.4837011814104,1.6274019521585816
max/run03,374.58370118141045,1.6318098090137487
max/run03,374.6837011814104,1.6361600946055965
max/run03,374.78370118141044,1.6299418435515618
max/run03,374.8837011814104,1.6273294216622247
max/run03,374.9837011814104,1.6273401679602852
max/run03,375.08370118141045,1.626020743552362
max/run03,375.1837011814104,1.6248482014169288
max/run03,375.28370118141044,1.6265557010895901
max/run03,375.3837011814104,1.623937406945946
max/run03,375.4837011814104,1.624717552268694
max/run03,375.78370118141044,1.6270264544423183
max/run03,375.8837011814104,1.6331852681153676
max/run03,375.9837011814104,1.6298560944213032
max/run03,376.0837011814104,1.6294485979391473
max/run03,376.1837011814104,1.6274573502310452
max/run03,376.28370118141044,1.6269505355834546
max/run03,376.3837011814104,1.6249797439762563
max/run03,376.4837011814104,1.6265954122408528
max/run03,376.5837011814104,1.6265217133494916
max/run03,376.6837011814104,1.6277703050988779
max/run03,376.78370118141044,1.6256209202748721
max/run03,376.8837011814104,1.622585554966411
max/run03,376.9837011814104,1.6225963895376594
max/run03,377.0837011814104,1.617386532398139
max/run03,377.1837011814104,1.6216019220493527
max/run03,377.28370118141044,1.6215965628882767
max/run03,377.5837011814104,1.6266611223243952
max/run03,377.6837011814104,1.6261093887967943
max/run03,377.78370118141044,1.6287514234427054
max/run03,377.8837011814104,1.6300683111524317
max/run03,377.9837011814104,1.6315263564010398
max/run03,378.0837011814104,1.632469047924494
max/run03,378.1837011814104,1.6334987616182972
max/run03,378.28370118141044,1.6298964522715342
max/run03,378.5837011814104,1.6313078158503345
max/run03,378.6837011814104,1.6299096813818257
max/run03,378.78370118141044,1.634002334285856
max/run03,378.8837011814104,1.6349166117433913
max/run03,378.9837011814104,1.634764285145981
max/run03,379.0837011814104,1.6345924645202143
max/run03,379.1837011814104,1.6330716117669175
max/run03,379.28370118141044,1.6315955961306765
max/run03,379.5837011814104,1.621585762867384
max/run03,379.6837011814104,1.6234597546317675
max/run03,379.7837011814104,1.619402843358635
max/run03,379.8837011814104,1.6238721471200777
max/run03,379.9837011814104,1.6183853820212515
max/run03,380.0837011814104,1.62271183409102
max/run03,380.1837011814104,1.6249385688236793
max/run03,380.4837011814104,1.6290753707950523
max/run03,380.5837011814104,1.6325744422882682
max/run03,380.6837011814104,1.630150248062612
max/run03,380.7837011814104,1.6287594722680723
last/run01,0.08370118141174299,0.3318029538989884
last/run01,0.3837011814117419,0.33447976859250633
last/run01,0.48370118141174157,0.33582377910032307
last/run01,0.5837011814117412,0.33613827397470036
last/run01,0.6837011814117409,0.338142177533173
last/run01,0.7837011814117405,0.33945469871611555
last/run01,0.8837011814117401,0.33948762893204193
last/run01,0.9837011814117398,0.34107418222668134
last/run01,1.0837011814117394,0.34293605979859154
last/run01,1.183701181411739,0.34391973992469455
last/run01,1.2837011814117387,0.34552518344154937
last/run01,1.3837011814117384,0.3440701304190665
last/run01,1.5837011814117377,0.34564257447014224
last/run01,1.8837011814117366,0.34746499102809564
last/run01,1.9837011814117362,0.3465553939660531
last/run01,2.083701181411736,0.34512795033106425
last/run01,2.1837011814117355,0.345448047524804
last/run01,2.283701181411735,0.3471649656997897
last/run01,2.383701181411735,0.34737836433857194
last/run01,2.4837011814117345,0.3471244448093398
last/run01,2.583701181411734,0.34682062687532117
last/run01,2.6837011814117337,0.34750418664693017
last/run01,2.7837011814117334,0.3483913088460915
last/run01,2.883701181411734,0.34909738510592625
last/run01,2.983701181411732,0.3481193829121962
last/run01,3.083701181411733,0.3482630994857732
last/run01,3.183701181411731,0.3499870798801522
last/run01,3.2837011814117325,0.3504784650135427
last/run01,3.3837011814117304,0.349898125811452
last/run01,3.483701181411732,0.34927218356612183
last/run01,3.5837011814117297,0.350632123667922
last/run01,3.683701181411731,0.3520089817479297
last/run01,3.783701181411729,0.3512891219879221
last/run01,3.8837011814117304,0.35259287730598243
