relative_s,off1_prefix_error,off2_prefix_error,off3_prefix_error,on1_prefix_error,on2_prefix_error,on3_prefix_error
12.799629211425781,0.14691604060702648,0.15467883657366183,0.13651891874135777,0.31576020302276303,0.22095329475920358,0.1639395691703515
12.89949369430542,0.14522675199579432,0.15430608405572457,0.13522528271671838,0.31503236725462763,0.22023557225674242,0.1629730291080277
13.199694633483887,0.14450354786738268,0.1537839089496486,0.1341064027561207,0.31513321655650645,0.2202648557937501,0.16450107671102118
13.299685955047607,0.1443731861667301,0.1535898387328957,0.1335865479233161,0.31527955613000536,0.22031407165788236,0.16444845456406124
13.399786710739136,0.14384977493158052,0.1523906082816736,0.1323237479777402,0.31513198251730207,0.21981540797025692,0.16493352558964114
13.499813795089722,0.1418905766185164,0.14997489541928694,0.1305824720547799,0.31382684801468325,0.21881081377081524,0.16349736748958976
13.599770545959473,0.14210244188429952,0.14972253400635205,0.13059914517494714,0.3132005201963013,0.2182224544966154,0.16163956337872942
13.799697160720825,0.14329027869100813,0.1503748506447032,0.13152548143851653,0.3134053124866103,0.21875903654526943,0.1616638384310761
13.8996422290802,0.14423085994757268,0.15068011933634032,0.13248308429941527,0.3138968972730275,0.2193096176283547,0.16236058775832035
13.999612092971802,0.14580455132212103,0.15208393298088352,0.13340037938431565,0.3139968217373993,0.21945706491932748,0.16256321452579092
14.099666118621826,0.1465146213269399,0.1536273820284066,0.13371852646577037,0.31449621737346967,0.2195411255392358,0.1621262028060786
14.199771642684937,0.14684754064721597,0.15399038659171577,0.1343569461525153,0.31475304085671785,0.21943410938807478,0.1615388551914652
14.299778938293457,0.14622624171550852,0.1536638559051469,0.1347405976005224,0.31422195635882344,0.21885669912097688,0.16298229669075853
14.399641990661621,0.1461684585907977,0.15412663546333252,0.13468026217676302,0.3144216970351022,0.21943809519622995,0.16392720112195802
14.499590396881104,0.1457638905752655,0.15424879658723545,0.13481652665746127,0.3146847545718996,0.21965832562433538,0.1643048693215376
14.799647569656372,0.14453694541052683,0.15303516232821157,0.13334261581861379,0.31468969463822166,0.22034304512986752,0.1636177075956413
14.899617910385132,0.14301648125032296,0.1511902515152253,0.1320565316037659,0.3140659480236384,0.2197324994383391,0.16391002190763326
14.999655723571777,0.14592935549045186,0.1544683754597143,0.13513686899376678,0.3173950718641154,0.2226302695513882,0.1673909514189744
15.099600315093994,0.1435085980038873,0.15187567941928484,0.13145823994801062,0.3140011629756634,0.2191762987450053,0.16433007255119475
15.299745798110962,0.14383242036305072,0.15096593876931505,0.1316834256572808,0.31146399465001695,0.21649316869153146,0.15989935422054596
15.399653196334839,0.1418536734538651,0.15023751161344914,0.13131690355813871,0.31136011948352615,0.21672027442159147,0.15971691223846146
15.499630212783813,0.14072954468543805,0.14878067023670324,0.1298326335333709,0.31062048833581274,0.21577544724878658,0.15923091348302112
15.599681615829468,0.14134507667422366,0.1492608433879984,0.12995324885577117,0.3120689604594766,0.2172129258961254,0.16117309474951622
15.699729204177856,0.14123949573371058,0.1492666434134126,0.13000067959540637,0.31219169636563354,0.21695489732894196,0.16041133712376687
15.999646425247192,0.14285646591733434,0.15000619427491996,0.13049665198152038,0.31248209704844093,0.2172397136260469,0.16127227642837863
16.09961771965027,0.14117400309526323,0.14847904660577033,0.12887210297016394,0.3130721792417043,0.21785914206342236,0.16359097035882106
16.199636220932007,0.14204340922460482,0.14999040982916684,0.13069802583980822,0.31358685047090645,0.21853249082757806,0.1640479972297566
16.29960584640503,0.14200606363600554,0.1504147656238097,0.1308770842945914,0.3130496477443841,0.218438526115944,0.1633256042288571
16.399543046951294,0.14107262536617032,0.1491488576492243,0.13066714904989243,0.3138221175382591,0.21928105569401624,0.1640410394893314
16.499547958374023,0.14138922385946168,0.14992328513641445,0.13145898363022762,0.3129798813194822,0.21793400239897467,0.16127033771743707
16.59969210624695,0.1414713546468643,0.1494849822558412,0.13205789258433975,0.31222694051553385,0.21710158295585938,0.16003556312906866
16.799741506576538,0.13968012037553076,0.1471647636824179,0.13032099497896768,0.3121103500629422,0.2164656994441185,0.16103984751267003
16.899672508239746,0.14060840250466503,0.1476531597820514,0.1308471768090081,0.31307675916581496,0.21752965314011627,0.162386687192834
16.9996120929718,0.14054680749612702,0.1478349289789901,0.13010081884371388,0.31334173366126744,0.21829527872972493,0.16379931294557815
17.099600076675415,0.1410486074058306,0.1479638495858899,0.13016956180338304,0.3125785850307159,0.21752354429634224,0.1629674163318154
