run,relative_s,prefix_aligned_error_m
control/run01,73.39832091331482,0.16085555770736004
control/run01,73.49844193458557,0.17188063037963344
control/run01,73.5985369682312,0.2050928215484957
control/run01,73.698397397995,0.2754671475266747
control/run01,73.7986466884613,0.32719945432468694
control/run01,73.99837851524353,0.39444314470810105
control/run01,74.29842567443848,0.42446170673274614
control/run01,74.5986921787262,0.36252620842604005
control/run01,74.69828772544861,0.38762468268707234
control/run01,74.89770555496216,0.4178359427125535
control/run01,75.09853267669678,0.38191717107831846
control/run01,75.19849562644958,0.36351079566998756
control/run01,75.39849781990051,0.4214666712023995
control/run01,75.4982590675354,0.4212731115175529
control/run01,75.59865379333496,0.4137233864630389
control/run01,75.79850673675537,0.4259805585816769
control/run01,75.89789509773254,0.41460798839449964
control/run01,75.99858498573303,0.3920399447846612
control/run01,76.09746670722961,0.3506881474714752
control/run01,76.19802522659302,0.3770970667498113
control/run01,76.59838676452637,0.19542095206497834
control/run01,76.7985098361969,0.16467714810968506
control/run01,76.89824628829956,0.1964189501242811
