time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
1.140614800453186035e+02,1.450735220409936588e+01,5.063811998790176006e+01,2.996424949738614885e+01,1.460615970353171100e+01,5.106020485915169616e+01,3.000994330424380863e+01,-9.880749943234512500e-02,-4.220848712499361000e-01,-4.569380685765978001e-02,4.358973324847184028e-01
1.142614560127258301e+02,1.419222127589682536e+01,4.987039122528842228e+01,2.997282194694236779e+01,1.429325080002091575e+01,5.030408747502414712e+01,3.000118425723787396e+01,-1.010295241240903863e-01,-4.336962497357248481e-01,-2.836231029550617677e-02,4.462105135750064067e-01
1.143615021705627441e+02,1.401571389447632932e+01,4.948154367310391422e+01,2.997510299058655292e+01,1.413606078698902024e+01,4.991185277516842689e+01,3.000068676002386070e+01,-1.203468925126909284e-01,-4.303091020645126719e-01,-2.558376943730777953e-02,4.475531556314285564e-01
1.144614751338958740e+02,1.384420788412631431e+01,4.908399218979431566e+01,2.997810283394892750e+01,1.396849992898936321e+01,4.953307482955386831e+01,3.001984723121045917e+01,-1.242920448630489005e-01,-4.490826397595526487e-01,-4.174439726153167385e-02,4.678315128893893449e-01
1.145614669322967529e+02,1.367816569168407170e+01,4.869883274626693037e+01,2.998332169497845356e+01,1.378909378663835739e+01,4.914087804613905064e+01,3.002016404250128900e+01,-1.109280949542856831e-01,-4.420452998721202675e-01,-3.684234752283543912e-02,4.572378461591003473e-01
1.146614251136779785e+02,1.351435150962661247e+01,4.834635272292758401e+01,2.998720082474641302e+01,1.361874736287241205e+01,4.874648287716316020e+01,2.999702290442407460e+01,-1.043958532457995858e-01,-4.001301542355761853e-01,-9.822079677661577080e-03,4.136412790724577349e-01
1.147614283561706543e+02,1.331319984922322419e+01,4.789582473205919655e+01,2.999392852769609163e+01,1.343959703190712318e+01,4.834548135985065187e+01,2.998928660054079032e+01,-1.263971826838989898e-01,-4.496566277914553211e-01,4.641927155301317498e-03,4.671069237283102527e-01
1.148615524768829346e+02,1.311249951304266226e+01,4.748575603417904034e+01,2.999861897597074645e+01,1.325454950212043137e+01,4.793399151492947396e+01,2.999667151979110713e+01,-1.420499890777691121e-01,-4.482354807504336236e-01,1.947456179639317497e-03,4.702095683694009209e-01
1.149615061283111572e+02,1.293714942424755954e+01,4.708591815323985941e+01,3.000100629911173300e+01,1.307015727730314758e+01,4.753780459440262973e+01,3.002091490647499938e+01,-1.330078530555880434e-01,-4.518864411627703248e-01,-1.990860736326638403e-02,4.714751290665876726e-01
1.150615231990814209e+02,1.276248059336966101e+01,4.670730618522883759e+01,3.000649851564243775e+01,1.288435507550804715e+01,4.714052763909342048e+01,3.001219572282625592e+01,-1.218744821383861421e-01,-4.332214538645828839e-01,-5.697207183818164822e-03,4.500740779635482025e-01
1.151615369319915771e+02,1.256830416197365352e+01,4.626643356715172217e+01,3.000699244937306531e+01,1.269331641579911185e+01,4.672857327203300315e+01,3.002249621825982828e+01,-1.250122538254583304e-01,-4.621397048812809771e-01,-1.550376888676296971e-02,4.790005608388913649e-01
